field_id,fp_id,harvest,PAN,WV_450,WV_454,WV_458,WV_462,WV_466,WV_470,WV_474,WV_478,WV_482,WV_486,WV_490,WV_494,WV_498,WV_502,WV_506,WV_510,WV_514,WV_518,WV_522,WV_526,WV_530,WV_534,WV_538,WV_542,WV_546,WV_550,WV_554,WV_558,WV_562,WV_566,WV_570,WV_574,WV_578,WV_582,WV_586,WV_590,WV_594,WV_598,WV_602,WV_606,WV_610,WV_614,WV_618,WV_622,WV_626,WV_630,WV_634,WV_638,WV_642,WV_646,WV_650,WV_654,WV_658,WV_662,WV_666,WV_670,WV_674,WV_678,WV_682,WV_686,WV_690,WV_694,WV_698,WV_702,WV_706,WV_710,WV_714,WV_718,WV_722,WV_726,WV_730,WV_734,WV_738,WV_742,WV_746,WV_750,WV_754,WV_758,WV_762,WV_766,WV_770,WV_774,WV_778,WV_782,WV_786,WV_790,WV_794,WV_798,WV_802,WV_806,WV_810,WV_814,WV_818,WV_822,WV_826,WV_830,WV_834,WV_838,WV_842,WV_846,WV_850,WV_854,WV_858,WV_862,WV_866,WV_870,WV_874,WV_878,WV_882,WV_886,WV_890,WV_894,WV_898,WV_902,WV_906,WV_910,WV_914,WV_918,WV_922,WV_926,WV_930,WV_934,WV_938,WV_942,WV_946,WV_950,WV_954,WV_958,WV_962,WV_966,WV_970,WV_974,WV_978,WV_982,WV_986,WV_990,WV_994,WV_998
g3,311,H1,25.0294,292.8014,217.0571,193.7424,205.6904,185.7805,197.3684,185.9252,205.6016,188.8264,198.6306,199.0805,210.6923,222.3104,212.5571,248.9011,274.5716,306.9408,345.7386,375.5725,426.8842,449.4763,480.638,496.1992,520.5781,529.7085,526.4663,533.3442,526.2614,504.6854,495.597,478.2892,449.9654,435.0848,426.2705,413.9943,414.6411,401.165,394.6124,390.782,382.4452,371.492,357.1706,348.0383,350.4003,344.1374,341.317,332.1863,314.2844,308.2181,294.3403,284.9726,275.7024,265.0519,256.6908,241.4792,237.3492,245.492,257.4536,280.4431,335.4973,416.4029,526.4568,667.7433,823.2053,991.0711,1173.8285,1379.7656,1629.5086,1894.4541,2152.2036,2402.3208,2642.1793,2837.3006,3002.0452,3139.6093,3260.3504,3340.4643,3411.3619,3480.8477,3532.9522,3577.8753,3623.9303,3662.1996,3686.2242,3704.0693,3711.3981,3716.3878,3734.4614,3753.7307,3767.7167,3767.9891,3765.4367,3775.8292,3793.7109,3813.696,3820.0406,3826.609,3837.091,3854.1513,3872.0224,3887.0976,3899.748,3910.5627,3923.1717,3930.1711,3932.3029,3930.0707,3933.7693,3942.764,3957.6082,3966.8277,3961.1375,3941.3973,3917.3475,3892.157,3868.1149,3848.4651,3820.8506,3793.7022,3750.8561,3682.7879,3608.4203,3520.6098,3446.9779,3392.2546,3330.4994,3258.3807,3196.6868,3147.907,3094.8595,3037.3816,2989.2379,2938.1851,2864.5794,2787.9527,2705.5093,2595.9755,2468.4378
g3,312,H1,28.0845,306.9766,305.3623,258.2922,254.5511,247.8166,379.6845,240.7036,242.4045,267.9692,257.5671,258.3633,253.3051,263.4208,262.6846,298.5932,331.3942,367.6547,437.2978,487.4709,532.0524,555.1652,589.9706,614.5173,630.0867,647.0695,655.4066,670.9649,654.3532,630.9828,616.9654,596.2611,562.8217,545.7834,530.5603,519.9511,507.5552,492.6515,486.99,485.6113,471.8978,452.9525,436.9703,429.5839,423.7545,418.51,411.6245,402.5009,378.3667,362.4238,349.6062,332.1677,316.806,305.7422,294.2778,284.3483,279.5787,281.6182,296.726,322.8422,381.482,479.1712,628.6796,793.8976,973.7646,1179.5111,1393.2332,1631.7754,1911.2205,2209.7976,2515.3967,2796.9589,3043.7818,3261.6262,3441.7579,3578.3829,3693.9636,3797.1586,3881.2297,3934.5252,3970.0555,4013.1193,4054.2879,4082.2675,4092.2636,4095.2086,4105.6251,4124.9779,4154.8572,4173.4985,4173.4292,4165.0978,4156.9921,4158.6587,4179.3055,4200.9406,4216.6711,4229.1726,4240.1515,4252.4983,4256.5525,4269.168,4280.4723,4289.8143,4288.6165,4282.4848,4283.4477,4292.3771,4308.2483,4320.9485,4331.3203,4328.2541,4316.022,4292.1378,4259.0452,4217.7691,4172.7404,4124.7926,4080.328,4055.9089,4043.2388,4042.9807,4039.6623,4022.2239,3983.3265,3893.7073,3793.5024,3688.3062,3592.8258,3532.9434,3497.1512,3445.7109,3356.3495,3244.1403,3149.3762,3057.6411,3006.6802,2987.2139,2981.7097
g3,313,H1,25.6711,331.4001,290.396,219.3224,210.1604,197.6272,226.6688,213.4309,219.417,209.0099,210.1131,238.4604,219.3346,235.1578,235.5502,271.2501,284.541,313.2391,376.6796,408.0077,457.4028,502.0359,528.2432,530.42,544.5147,546.5717,576.4827,572.9381,567.4734,574.0472,533.5499,505.0831,473.4824,462.656,440.4616,428.4645,424.2114,407.66,401.9447,396.549,377.0553,372.178,353.5564,351.2712,343.728,335.5193,324.7058,316.1656,306.4888,291.6394,274.3386,266.8915,250.5803,239.9437,230.9002,224.6431,220.2329,222.1571,237.2325,262.6903,304.0139,391.7145,502.984,641.756,822.9337,1007.3794,1201.8896,1440.7254,1709.1813,1993.3584,2285.4312,2571.5011,2835.6188,3072.5891,3249.914,3397.9601,3508.6486,3604.456,3683.9649,3761.6122,3818.8414,3853.1179,3886.2782,3925.6238,3959.0329,3968.5519,3975.3824,3983.5907,3992.8713,4000.1641,4003.4091,4007.5383,4027.8944,4055.3239,4075.1687,4076.7395,4077.9085,4079.0276,4084.0018,4089.86,4103.8264,4111.1427,4117.5048,4114.9855,4126.6281,4139.0235,4151.5143,4155.3368,4158.132,4167.4862,4183.0161,4194.4741,4207.0735,4192.1406,4169.2736,4139.7756,4099.1877,4072.6866,4051.728,4024.9722,3988.5404,3932.6966,3866.7334,3790.3951,3707.8671,3635.7449,3596.4463,3558.9467,3516.8957,3469.2852,3400.7278,3292.1205,3174.0662,3054.2134,2920.7593,2828.5365,2776.5534,2721.1085,2657.1851
g3,314,H1,24.1023,502.3397,203.5105,217.1753,198.8064,202.5653,217.9598,177.7386,204.8316,193.6346,210.4595,205.4846,206.8129,212.3102,231.6086,244.1303,262.9155,311.3537,334.6448,377.7203,416.591,431.4166,463.7461,484.4639,491.5314,495.4788,514.2162,511.922,508.3725,505.4478,481.7391,463.6494,454.4802,432.2081,419.4496,408.9741,398.4947,396.494,392.7644,385.6585,378.3321,364.2581,348.8936,346.2106,348.359,341.9321,338.1803,329.057,314.8564,304.1274,298.3644,285.6966,278.4499,268.0219,258.9715,255.0414,250.8271,251.695,260.6781,283.7195,336.3099,407.257,498.7874,627.0968,780.4261,943.4331,1119.9608,1312.0299,1522.9058,1759.5227,2009.7109,2252.4954,2472.4501,2670.7798,2840.286,2971.3302,3079.2358,3168.9937,3243.2226,3292.4407,3342.1562,3392.1055,3431.2324,3456.293,3481.6276,3510.7379,3535.3814,3546.0258,3555.9237,3571.8524,3578.2278,3583.1125,3585.4018,3597.6664,3610.9803,3617.6709,3622.4391,3627.5965,3641.9568,3660.7497,3683.3244,3699.9274,3713.2891,3721.4093,3728.2139,3735.9734,3744.7814,3752.2268,3757.1451,3766.0651,3772.6478,3771.254,3765.1248,3755.2432,3756.7279,3766.5168,3780.1927,3791.3454,3769.5379,3729.3125,3677.1753,3599.1002,3535.4826,3479.5572,3416.0106,3357.2197,3299.5361,3238.4952,3165.8146,3081.9285,2994.5618,2918.5927,2849.4876,2791.4585,2730.101,2677.8653,2629.8117,2565.9021,2477.5113
g3,315,H1,24.276,294.8803,263.0203,223.1444,192.2152,201.6242,6.3499,202.5441,206.3789,224.2983,215.8945,210.1802,219.7022,226.2616,248.931,271.5378,284.5912,314.1197,362.5569,412.4702,455.9419,494.097,511.6293,526.4034,545.2037,559.5056,565.4063,567.502,564.1094,550.3871,526.298,508.139,493.2668,476.9946,464.9562,453.4481,443.777,431.1895,436.4614,417.4583,405.9499,396.5755,388.7182,375.51,372.1798,368.1068,363.2054,354.8003,340.229,324.0495,310.1084,296.6098,290.1656,278.1112,268.088,263.2851,258.5284,259.1562,277.1177,307.4102,358.6062,446.458,559.0659,704.7594,875.8469,1048.7398,1233.8077,1443.1005,1679.421,1925.0219,2165.1009,2398.6547,2610.8388,2787.4965,2923.0931,3034.7816,3128.0433,3197.1124,3257.0495,3320.1692,3369.3359,3403.9343,3433.6822,3449.0715,3456.5508,3466.7453,3480.6316,3491.049,3500.6547,3506.907,3509.9617,3510.481,3524.1275,3542.0263,3559.5783,3572.5526,3585.0545,3596.9075,3607.1669,3621.0689,3637.5591,3653.6914,3667.1636,3681.5602,3691.7897,3702.2094,3714.0265,3730.5513,3744.4243,3753.7607,3747.4627,3737.6621,3730.4601,3723.2121,3713.8592,3703.7846,3690.5744,3670.5904,3637.686,3596.7783,3540.3239,3479.0724,3431.918,3378.1569,3319.1186,3253.52,3200.5406,3147.7738,3090.5713,3038.9911,2959.0391,2851.468,2766.3152,2702.6505,2642.5054,2623.6005,2628.2018,2606.9181,2562.7287
g3,316,H1,24.5517,383.5417,203.9892,191.3622,190.1457,190.3053,254.7709,190.8519,189.4207,203.8572,203.9959,209.8791,204.6848,208.3539,224.8979,230.336,249.9624,310.4401,351.4089,386.4028,408.0626,440.1301,467.0286,496.345,506.8672,520.0909,531.808,535.7646,535.4829,524.5098,509.6836,480.1322,462.4426,442.7909,428.3984,417.2938,404.1263,398.7417,388.5845,393.9851,385.069,376.8344,368.7653,358.9278,353.6935,345.9693,339.3069,331.9775,319.439,304.764,293.5054,286.2013,278.7373,269.5695,263.1642,254.6008,247.0197,253.0703,264.8092,289.2878,337.1879,406.0592,507.5689,646.963,803.9956,980.9792,1174.1922,1378.3073,1592.7443,1824.4859,2082.5354,2334.4451,2558.0831,2741.9854,2909.5502,3048.5085,3158.926,3243.3074,3317.3165,3373.2829,3421.2328,3467.4491,3499.3434,3525.4211,3556.6314,3584.5474,3598.824,3610.9019,3630.672,3651.2858,3666.9405,3666.7883,3659.0276,3653.0665,3669.9639,3692.4104,3707.6704,3710.0318,3715.1812,3739.165,3767.0265,3788.6608,3786.7805,3785.4442,3789.6224,3817.7131,3847.5101,3877.3407,3880.8101,3874.1806,3863.3625,3852.5158,3848.6671,3839.4122,3829.0945,3811.2221,3788.1234,3756.6968,3719.7577,3696.2934,3672.4655,3646.5483,3614.3624,3563.5429,3504.5233,3455.3,3401.9427,3345.5549,3287.7195,3218.5362,3134.6505,3044.3127,2973.1032,2898.0089,2847.5662,2827.499,2800.5123,2738.7855,2686.6473
g3,317,H1,23.4395,259.9512,256.2638,209.9589,230.5263,209.0195,313.3274,208.1616,195.4582,222.5119,228.2806,213.7195,223.7837,221.7875,251.7455,267.2723,297.4034,342.6793,387.2101,424.9556,470.8338,495.9625,524.3874,553.2349,583.6909,572.1315,602.3581,588.9982,597.8274,561.5939,565.7413,526.4848,516.7334,488.2364,477.7219,463.9335,448.006,453.6778,440.0037,435.9522,418.3424,409.8889,398.3061,390.6105,383.195,387.9804,383.8326,369.2222,356.1902,341.2942,331.1857,316.2738,303.754,294.8924,284.2039,280.8024,275.8729,282.6651,296.1001,324.5796,381.9754,466.9583,586.204,731.8987,890.4588,1069.0685,1265.0094,1471.8129,1703.8564,1949.3098,2180.5789,2407.2022,2619.8743,2798.5169,2951.574,3067.2197,3166.617,3251.0957,3317.4727,3350.3296,3382.1307,3427.6652,3471.5249,3507.0969,3534.6493,3552.1363,3564.7617,3579.8288,3586.501,3595.8123,3597.791,3603.38,3608.8072,3611.5668,3611.7718,3621.9376,3645.4038,3676.6317,3695.0286,3710.9674,3722.2248,3741.3055,3759.5417,3779.5133,3787.2333,3784.1879,3772.1444,3763.9022,3766.9816,3785.9606,3809.0881,3820.5576,3820.3462,3810.434,3799.3529,3792.7802,3775.2002,3741.6873,3710.5665,3662.646,3621.7368,3588.3936,3539.4754,3498.2123,3447.0103,3397.8594,3346.3923,3297.6446,3263.8861,3227.809,3184.6617,3134.4938,3073.0348,2988.845,2931.0595,2874.6527,2828.2492,2779.0504,2724.7129
g3,318,H1,24.8197,357.7692,299.7017,237.1661,213.5518,222.9662,251.7601,240.4774,225.3545,222.7048,235.8056,242.0846,236.8204,227.1084,257.4333,274.9246,320.9752,338.8051,376.8314,421.1966,460.308,510.204,520.5491,558.0951,559.4286,581.1079,595.3114,582.7214,581.889,575.9443,542.8496,520.6593,502.3146,483.413,471.1207,453.2785,449.514,428.1109,427.2229,421.9791,413.748,395.8459,378.0102,371.9717,374.9219,365.8443,356.854,347.1559,334.5819,322.3073,309.4644,293.7282,282.1306,271.2218,261.7825,253.732,253.251,261.4032,275.0242,303.1717,361.1369,456.1983,577.4706,725.2377,889.1331,1070.1562,1269.8568,1486.8341,1723.6081,1970.8936,2220.3414,2455.6013,2675.4071,2864.4748,3031.3563,3165.9192,3280.843,3352.4535,3410.9455,3455.2567,3493.849,3535.6207,3576.0554,3606.9574,3632.2376,3656.2642,3678.4573,3694.8148,3709.8716,3718.0667,3727.9532,3742.5941,3758.3102,3767.4522,3758.7506,3757.2041,3767.7813,3789.9677,3808.2125,3820.5602,3830.0736,3843.893,3864.6287,3889.8873,3911.8185,3927.2248,3935.2229,3943.9591,3958.0351,3974.2059,3992.554,4001.6381,4003.064,3995.7885,3984.6923,3967.3045,3960.0553,3955.4695,3939.4864,3913.1732,3854.6924,3785.8352,3710.9016,3655.1558,3627.2666,3582.9053,3530.6525,3473.3533,3394.1953,3315.3088,3251.6105,3187.6985,3149.0952,3113.5546,3067.5695,3010.1172,2939.395,2828.0192,2733.4433
g3,319,H1,23.6067,270.3476,258.9757,228.1073,254.4027,243.0353,304.0423,248.0467,245.1922,226.5965,236.3862,244.9957,264.1253,250.5281,253.6488,290.8362,319.3886,357.5467,408.9977,445.9779,479.7602,516.6646,558.7473,560.8584,588.9611,577.5942,602.4929,601.2806,614.0883,600.3496,589.3056,559.6094,541.0391,524.8581,510.8089,495.2736,489.3014,473.7694,460.6957,448.4447,439.6233,430.1262,413.0303,407.3037,396.185,385.5142,379.7864,370.3609,359.5805,347.8457,335.7707,319.8693,308.1844,296.81,282.4228,272.7261,267.0173,264.591,277.8603,310.7059,361.5797,457.6398,578.3878,718.2309,889.3251,1062.7791,1243.1115,1451.4713,1678.7711,1910.3516,2144.9107,2370.9512,2569.5027,2742.6432,2881.8581,2996.8398,3082.1616,3148.8307,3212.2948,3273.0062,3313.959,3330.7309,3350.3732,3378.8559,3403.6868,3416.5151,3428.8565,3440.5006,3446.2829,3451.9158,3467.2428,3487.8901,3504.2198,3512.5261,3524.6385,3529.9669,3536.8113,3539.7991,3543.8597,3548.6636,3562.4515,3577.2112,3592.328,3602.6497,3612.7347,3625.2115,3637.0802,3642.9069,3645.2269,3649.1147,3655.9028,3662.962,3670.7047,3664.841,3638.027,3602.281,3558.3422,3536.2768,3529.0813,3523.2713,3515.5115,3483.4869,3423.2049,3342.2333,3249.4591,3161.653,3107.8376,3087.4578,3069.2489,3052.865,3039.6913,3000.9162,2958.7751,2914.0572,2851.963,2765.0565,2673.8176,2562.4694,2435.5257
g3,320,H1,23.5699,449.3746,250.8117,251.8345,244.1223,246.56,256.0314,241.9151,264.8371,258.5505,251.0847,263.5435,260.471,252.8964,259.6881,302.418,339.0961,368.3726,416.128,463.7881,509.9346,540.4297,579.0318,616.0004,605.1424,631.821,632.4772,645.7519,628.7957,637.4395,621.2815,585.6904,563.4042,549.8642,525.4744,523.3018,504.5498,503.6248,500.5316,488.4462,472.4075,465.2688,451.8115,439.0174,432.4274,434.25,419.4512,407.7937,403.1807,391.0273,374.9544,364.4043,341.338,330.3764,323.049,316.32,311.7029,316.4025,330.822,359.5327,407.6276,501.5342,624.7814,769.1998,936.8347,1117.2014,1317.9168,1523.9408,1737.7165,1964.6323,2192.5692,2407.9276,2601.9055,2772.838,2910.706,3039.1338,3133.5147,3218.3218,3271.6997,3312.4373,3346.2117,3380.1381,3410.0855,3436.2,3455.6374,3483.772,3514.887,3540.3845,3563.1522,3566.4487,3571.2068,3578.7323,3578.7829,3575.6238,3578.9707,3600.3525,3623.0596,3641.964,3655.8062,3666.2662,3679.9097,3687.2362,3695.4435,3705.0332,3725.5143,3747.4365,3763.6489,3765.6408,3769.8787,3770.4451,3770.9446,3777.8118,3780.7514,3788.3649,3780.3956,3768.939,3756.6089,3738.1453,3727.548,3713.7062,3699.6051,3683.2949,3655.9567,3623.9038,3580.5009,3532.2829,3469.5998,3395.2665,3315.3009,3258.2556,3208.6394,3165.7078,3125.4451,3058.9838,2976.6255,2902.6049,2836.0963,2758.7725,2683.6996
